Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Well howdy	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Yo	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Yo man	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Salutations!	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hi witty bot	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Yo my dude	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hey-hey	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hi bot	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hi caring bot	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hi friendly bot	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Oh howdy there	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hi there!	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hey you	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hiya	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hi-ya	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Howdy partner	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Oh hello	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Oh hello there	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Oh hey amigo	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Hi professional bot	ChitChat.Hello	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	54
Good evening robot	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Bon soir	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Buenas tardes	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
I hope you have a good evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Enjoy your evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
evenin	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Good evening dude	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Evenin' to ya	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
g'devenin'	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Evening chat bot	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Good evening bot	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Enjoy the evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
evenin'	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Evening dude	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Evening robot	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Evening to you	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
A good evening to you	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Have a good evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Hope you have a great evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Hope you have a good evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Here's to a great evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Here's hoping for a good evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
G'devening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Have a great evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Good evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Good evening to you	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Good evening my friend	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Good evening chat bot	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
I hope you have a great evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Have a pleasant evening	ChitChat.GoodEvening	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	55
Good morning sunshine	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Up and attem	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
It's time to rise and shine	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
It's time to get up	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
It's a brand new day	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Guten Morgen	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Top of the morning	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Buenos dias	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Oh, morning	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Wake up	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
A blessed morning to you	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Mornin'	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Good morning to you, bot	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Morning	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Good morning starshine	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
good morning my friend	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Good morning amigo	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Good morning	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Get up!	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Good morrow	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Rise and shine	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Top of the morning to you	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Time to wake up	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
It's time to wake up	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Time to get up	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Wishing you a good morning	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Oh hey good morning	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Morning sunshine	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Morning pal	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Morning dude	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Morning bot	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Time to rise and shine	ChitChat.GoodMorning	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	56
Have yourself a good night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Pleasant dreams	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Don't let the bedbugs bite	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm going to sleep	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm going to bed	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm turning in	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
See you tomorrow morning	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Good night bot	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Shutting down for the night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm headed off to sleep	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm headed off to bed	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I am heading to sleep	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I am heading to bed	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I am headed to bed	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Buenas noches	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Have yourself a lovely night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm heading to sleep	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Have a good night bot	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Have a good night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Good night to you	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Good night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
G'night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Hope you have a good night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Nighty night, don't let the bed bugs bite	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Time to sleep	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Time to go to sleep	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Time for bed	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Sweet dreams	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Sleep well	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm headed to bed	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm heading to bed	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Nighty night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Nighters	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Night bot	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm turning in for the night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
I'm shutting down for the night	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
Time to turn in	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
See you in the morning	ChitChat.GoodNight	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	57
How'd you sleep last night?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Are you doing good?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Are you feeling well?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are you doing?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How is the day treating you?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Are you feeling OK?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are you?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How's it hangin?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How's tricks?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Are you doing OK?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Hey, how are you?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are you feeling?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are ya?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are things?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are you going?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How art thou?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Greetings, Bot. How are you doing?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Are you feeling good?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Are you doing well?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are things going?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How's it going?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Say, how are you doing?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How's the day treating you?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How's life?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How's life treating you?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How are you today?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
Yo, how are you?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How you doing?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How you doing bot?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How ya doing?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How is the day treating ya?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How's it hanging?	ChitChat.HowAreYou	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	58
How is your Tuesday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Friday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your day?	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Saturday	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
Did you have a good day?	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
Have you been enjoying the day?	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Thursday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Monday	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How's Sunday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How's your Wednesday going	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Tuesday going	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Friday	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your day so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your day going so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your day going	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Wednesday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Wednesday going so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Wednesday going	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Wednesday	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Wednesday going so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Tuesday going so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Tuesday	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Thursday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Thursday going so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Thursday going	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Thursday	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is the day going thus far?	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is the day going so far?	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Sunday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Sunday going so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Sunday going	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is Tuesday so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Sunday going	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
Alright, tell me about your day	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Wednesday	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
How is your Tuesday going so far	ChitChat.HowIsYourDayGoing	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	59
