Utterance	Intent	Orchestration Name
I'm leaving now	Goodbye	ChitChat
I'm logging off	Goodbye	ChitChat
I'm logging off now	Goodbye	ChitChat
I'm logging out	Goodbye	ChitChat
I'm taking off now	Goodbye	ChitChat
I'm gonna take off now	Goodbye	ChitChat
Signing off	Goodbye	ChitChat
I'm skedaddling now	Goodbye	ChitChat
See you later bot	Goodbye	ChitChat
See you later dude	Goodbye	ChitChat
see you later homie	Goodbye	ChitChat
See you later, alligator	Goodbye	ChitChat
See you around	Goodbye	ChitChat
See you!	Goodbye	ChitChat
See you	Goodbye	ChitChat
Taking off	Goodbye	ChitChat
Talk later	Goodbye	ChitChat
Talk to ya later	Goodbye	ChitChat
Talk to you later	Goodbye	ChitChat
Till we meet again	Goodbye	ChitChat
Time to end this conversation	Goodbye	ChitChat
See you on the flip side	Goodbye	ChitChat
Later bud	Goodbye	ChitChat
I'm gonna scoot	Goodbye	ChitChat
I've got to go	Goodbye	ChitChat
I've gotta jet	Goodbye	ChitChat
I've gotta take off	Goodbye	ChitChat
L8r sk8r	Goodbye	ChitChat
Later	Goodbye	ChitChat
See you around bud	Goodbye	ChitChat
Later bot	Goodbye	ChitChat
I'm taking off	Goodbye	ChitChat
Later dude	Goodbye	ChitChat
Peace out	Goodbye	ChitChat
Sayonara	Goodbye	ChitChat
See ya around	Goodbye	ChitChat
See ya later	Goodbye	ChitChat
See ya on the flip side	Goodbye	ChitChat
Later alligator	Goodbye	ChitChat
I'm going to go	Goodbye	ChitChat
I'm going to log off now	Goodbye	ChitChat
I'm about to skedaddle now	Goodbye	ChitChat
I'm about to take off	Goodbye	ChitChat
I'm about to take off now	Goodbye	ChitChat
I'm going	Goodbye	ChitChat
I'm going now	Goodbye	ChitChat
I'm about to sign out now	Goodbye	ChitChat
I'm going to get going now	Goodbye	ChitChat
I'm about to sign out	Goodbye	ChitChat
I'm going to go now	Goodbye	ChitChat
I'm going to jet	Goodbye	ChitChat
I'm going to jet now	Goodbye	ChitChat
I'm going to leave now	Goodbye	ChitChat
I'm gonna sign off	Goodbye	ChitChat
I'm going to get going	Goodbye	ChitChat
Toodle-oo	Goodbye	ChitChat
I'm about to leave	Goodbye	ChitChat
I'm about to leave now	Goodbye	ChitChat
I'm about to log off	Goodbye	ChitChat
I'm about to log off now	Goodbye	ChitChat
I'm about to skedaddle	Goodbye	ChitChat
I'm about to motor	Goodbye	ChitChat
I'm going to log out	Goodbye	ChitChat
I'm about to run	Goodbye	ChitChat
I'm about to run now	Goodbye	ChitChat
I'm about to scoot	Goodbye	ChitChat
I'm about to sign off	Goodbye	ChitChat
I'm about to sign off now	Goodbye	ChitChat
I'm about to log out now	Goodbye	ChitChat
I'm gonna log out	Goodbye	ChitChat
I'm going to log off	Goodbye	ChitChat
I'm gonna go now	Goodbye	ChitChat
I'm gonna jet	Goodbye	ChitChat
I'm gonna jet now	Goodbye	ChitChat
I'm gonna leave	Goodbye	ChitChat
I'm gonna leave now	Goodbye	ChitChat
I'm gonna get going now	Goodbye	ChitChat
I'm gonna log off now	Goodbye	ChitChat
I'm gonna get going	Goodbye	ChitChat
I'm gonna log out now	Goodbye	ChitChat
I'm gonna motor	Goodbye	ChitChat
I'm gonna motor now	Goodbye	ChitChat
I'm gonna run	Goodbye	ChitChat
I'm gonna run now	Goodbye	ChitChat
I'm about to jet	Goodbye	ChitChat
I'm gonna log off	Goodbye	ChitChat
I'm going to log out now	Goodbye	ChitChat
I'm going to motor	Goodbye	ChitChat
I'm going to motor now	Goodbye	ChitChat
I'm going to run	Goodbye	ChitChat
I'm going to run now	Goodbye	ChitChat
I'm going to scoot	Goodbye	ChitChat
I'm gonna go	Goodbye	ChitChat
I'm going to sign off	Goodbye	ChitChat
I'm gonna scoot now	Goodbye	ChitChat
I'm going to sign out	Goodbye	ChitChat
I'm going to sign out now	Goodbye	ChitChat
I'm going to skedaddle	Goodbye	ChitChat
I'm going to skedaddle now	Goodbye	ChitChat
I'm going to take off	Goodbye	ChitChat
I'm going to scoot now	Goodbye	ChitChat
Yo dude	Hello	ChitChat
Howdy	Hello	ChitChat
hello bot	Hello	ChitChat
Greetings and salutations	Hello	ChitChat
Hello there	Hello	ChitChat
Greetings caring bot	Hello	ChitChat
Hi	Hello	ChitChat
G'day	Hello	ChitChat
Hey it's you!	Hello	ChitChat
Open a hailing channel	Hello	ChitChat
Hey my dude	Hello	ChitChat
Hello	Hello	ChitChat
Hello my friend	Hello	ChitChat
Hey caring bot	Hello	ChitChat
Hey friendly bot	Hello	ChitChat
Ahoy	Hello	ChitChat
Hail!	Hello	ChitChat
Hey pal	Hello	ChitChat
Hey professional bot	Hello	ChitChat
Hey there	Hello	ChitChat
Hey there bot	Hello	ChitChat
Hey there buddy	Hello	ChitChat
Hey there pal	Hello	ChitChat
Hey homie	Hello	ChitChat
Ahoy there	Hello	ChitChat
Aloha	Hello	ChitChat
Aloha bot	Hello	ChitChat
Bonjour	Hello	ChitChat
Good day	Hello	ChitChat
Hailing the bot	Hello	ChitChat
Greetings	Hello	ChitChat
Hailing Bot	Hello	ChitChat
Greetings bot	Hello	ChitChat
Greetings friend	Hello	ChitChat
Greetings friendly bot	Hello	ChitChat
Greetings professional bot	Hello	ChitChat
Greetings witty bot	Hello	ChitChat
Heya	Hello	ChitChat
Good tidings	Hello	ChitChat
Well hello	Hello	ChitChat
Hey witty bot	Hello	ChitChat
Oh, hello	Hello	ChitChat
Open a channel	Hello	ChitChat
Open a hailing frequency	Hello	ChitChat
Salutations	Hello	ChitChat
Oh hey, it's you	Hello	ChitChat
Shalom	Hello	ChitChat
Oh hey there	Hello	ChitChat
Well hey there	Hello	ChitChat
Well hi	Hello	ChitChat
Well hi there	Hello	ChitChat
Well howdy	Hello	ChitChat
Yo	Hello	ChitChat
Yo man	Hello	ChitChat
Salutations!	Hello	ChitChat
Hi witty bot	Hello	ChitChat
Yo my dude	Hello	ChitChat
Hey-hey	Hello	ChitChat
Hi bot	Hello	ChitChat
Hi caring bot	Hello	ChitChat
Hi friendly bot	Hello	ChitChat
Oh howdy there	Hello	ChitChat
Hi there!	Hello	ChitChat
Hey you	Hello	ChitChat
Hiya	Hello	ChitChat
Hi-ya	Hello	ChitChat
Howdy partner	Hello	ChitChat
Oh hello	Hello	ChitChat
Oh hello there	Hello	ChitChat
Oh hey amigo	Hello	ChitChat
Hi professional bot	Hello	ChitChat
Good evening robot	GoodEvening	ChitChat
Bon soir	GoodEvening	ChitChat
Buenas tardes	GoodEvening	ChitChat
I hope you have a good evening	GoodEvening	ChitChat
Enjoy your evening	GoodEvening	ChitChat
evenin	GoodEvening	ChitChat
Good evening dude	GoodEvening	ChitChat
Evenin' to ya	GoodEvening	ChitChat
g'devenin'	GoodEvening	ChitChat
Evening chat bot	GoodEvening	ChitChat
Good evening bot	GoodEvening	ChitChat
Enjoy the evening	GoodEvening	ChitChat
evenin'	GoodEvening	ChitChat
Evening	GoodEvening	ChitChat
Evening dude	GoodEvening	ChitChat
Evening robot	GoodEvening	ChitChat
Evening to you	GoodEvening	ChitChat
A good evening to you	GoodEvening	ChitChat
Have a good evening	GoodEvening	ChitChat
Hope you have a great evening	GoodEvening	ChitChat
Hope you have a good evening	GoodEvening	ChitChat
Here's to a great evening	GoodEvening	ChitChat
Here's hoping for a good evening	GoodEvening	ChitChat
G'devening	GoodEvening	ChitChat
Have a great evening	GoodEvening	ChitChat
Good evening	GoodEvening	ChitChat
Good evening to you	GoodEvening	ChitChat
Good evening my friend	GoodEvening	ChitChat
Good evening chat bot	GoodEvening	ChitChat
I hope you have a great evening	GoodEvening	ChitChat
Have a pleasant evening	GoodEvening	ChitChat
Good morning sunshine	GoodMorning	ChitChat
Up and attem	GoodMorning	ChitChat
It's time to rise and shine	GoodMorning	ChitChat
It's time to get up	GoodMorning	ChitChat
It's a brand new day	GoodMorning	ChitChat
Guten Morgen	GoodMorning	ChitChat
Top of the morning	GoodMorning	ChitChat
Buenos dias	GoodMorning	ChitChat
Oh, morning	GoodMorning	ChitChat
Wake up	GoodMorning	ChitChat
A blessed morning to you	GoodMorning	ChitChat
Mornin'	GoodMorning	ChitChat
Good morning to you, bot	GoodMorning	ChitChat
Morning	GoodMorning	ChitChat
Good morning starshine	GoodMorning	ChitChat
good morning my friend	GoodMorning	ChitChat
Good morning amigo	GoodMorning	ChitChat
Good morning	GoodMorning	ChitChat
Get up!	GoodMorning	ChitChat
Good morrow	GoodMorning	ChitChat
Rise and shine	GoodMorning	ChitChat
Top of the morning to you	GoodMorning	ChitChat
Time to wake up	GoodMorning	ChitChat
It's time to wake up	GoodMorning	ChitChat
Time to get up	GoodMorning	ChitChat
Wishing you a good morning	GoodMorning	ChitChat
Oh hey good morning	GoodMorning	ChitChat
Morning sunshine	GoodMorning	ChitChat
Morning pal	GoodMorning	ChitChat
Morning dude	GoodMorning	ChitChat
Morning bot	GoodMorning	ChitChat
Time to rise and shine	GoodMorning	ChitChat
Have yourself a good night	GoodNight	ChitChat
Pleasant dreams	GoodNight	ChitChat
Don't let the bedbugs bite	GoodNight	ChitChat
I'm going to sleep	GoodNight	ChitChat
I'm going to bed	GoodNight	ChitChat
I'm turning in	GoodNight	ChitChat
See you tomorrow morning	GoodNight	ChitChat
Night	GoodNight	ChitChat
Good night bot	GoodNight	ChitChat
Shutting down for the night	GoodNight	ChitChat
I'm headed off to sleep	GoodNight	ChitChat
I'm headed off to bed	GoodNight	ChitChat
I am heading to sleep	GoodNight	ChitChat
I am heading to bed	GoodNight	ChitChat
I am headed to bed	GoodNight	ChitChat
Buenas noches	GoodNight	ChitChat
Have yourself a lovely night	GoodNight	ChitChat
I'm heading to sleep	GoodNight	ChitChat
Have a good night bot	GoodNight	ChitChat
Have a good night	GoodNight	ChitChat
Good night to you	GoodNight	ChitChat
Good night	GoodNight	ChitChat
G'night	GoodNight	ChitChat
Hope you have a good night	GoodNight	ChitChat
Nighty night, don't let the bed bugs bite	GoodNight	ChitChat
Time to sleep	GoodNight	ChitChat
Time to go to sleep	GoodNight	ChitChat
Time for bed	GoodNight	ChitChat
Sweet dreams	GoodNight	ChitChat
Sleep well	GoodNight	ChitChat
I'm headed to bed	GoodNight	ChitChat
I'm heading to bed	GoodNight	ChitChat
Nighty night	GoodNight	ChitChat
Nighters	GoodNight	ChitChat
Night bot	GoodNight	ChitChat
I'm turning in for the night	GoodNight	ChitChat
I'm shutting down for the night	GoodNight	ChitChat
Time to turn in	GoodNight	ChitChat
See you in the morning	GoodNight	ChitChat
How'd you sleep last night?	HowAreYou	ChitChat
Are you doing good?	HowAreYou	ChitChat
Are you feeling well?	HowAreYou	ChitChat
How are you doing?	HowAreYou	ChitChat
How is the day treating you?	HowAreYou	ChitChat
Are you feeling OK?	HowAreYou	ChitChat
How are you?	HowAreYou	ChitChat
How's it hangin?	HowAreYou	ChitChat
How's tricks?	HowAreYou	ChitChat
Are you doing OK?	HowAreYou	ChitChat
Hey, how are you?	HowAreYou	ChitChat
How are you feeling?	HowAreYou	ChitChat
How are ya?	HowAreYou	ChitChat
How are things?	HowAreYou	ChitChat
How are you going?	HowAreYou	ChitChat
How art thou?	HowAreYou	ChitChat
Greetings, Bot. How are you doing?	HowAreYou	ChitChat
Are you feeling good?	HowAreYou	ChitChat
Are you doing well?	HowAreYou	ChitChat
How are things going?	HowAreYou	ChitChat
How's it going?	HowAreYou	ChitChat
Say, how are you doing?	HowAreYou	ChitChat
How's the day treating you?	HowAreYou	ChitChat
How's life?	HowAreYou	ChitChat
How's life treating you?	HowAreYou	ChitChat
How are you today?	HowAreYou	ChitChat
Yo, how are you?	HowAreYou	ChitChat
How you doing?	HowAreYou	ChitChat
How you doing bot?	HowAreYou	ChitChat
How ya doing?	HowAreYou	ChitChat
How is the day treating ya?	HowAreYou	ChitChat
How's it hanging?	HowAreYou	ChitChat
How is your Tuesday so far	HowIsYourDayGoing	ChitChat
How is your Friday so far	HowIsYourDayGoing	ChitChat
How is your day?	HowIsYourDayGoing	ChitChat
How is your Saturday	HowIsYourDayGoing	ChitChat
Did you have a good day?	HowIsYourDayGoing	ChitChat
Have you been enjoying the day?	HowIsYourDayGoing	ChitChat
How is your Thursday so far	HowIsYourDayGoing	ChitChat
How is your Monday	HowIsYourDayGoing	ChitChat
How's Sunday so far	HowIsYourDayGoing	ChitChat
How's your Wednesday going	HowIsYourDayGoing	ChitChat
How is Tuesday going	HowIsYourDayGoing	ChitChat
How is your Friday	HowIsYourDayGoing	ChitChat
How is your day so far	HowIsYourDayGoing	ChitChat
How is your day going so far	HowIsYourDayGoing	ChitChat
How is your day going	HowIsYourDayGoing	ChitChat
How is Wednesday so far	HowIsYourDayGoing	ChitChat
How is Wednesday going so far	HowIsYourDayGoing	ChitChat
How is Wednesday going	HowIsYourDayGoing	ChitChat
How is Wednesday	HowIsYourDayGoing	ChitChat
How is your Wednesday going so far	HowIsYourDayGoing	ChitChat
How is Tuesday going so far	HowIsYourDayGoing	ChitChat
How is Tuesday	HowIsYourDayGoing	ChitChat
How is Thursday so far	HowIsYourDayGoing	ChitChat
How is Thursday going so far	HowIsYourDayGoing	ChitChat
How is Thursday going	HowIsYourDayGoing	ChitChat
How is Thursday	HowIsYourDayGoing	ChitChat
How is the day going thus far?	HowIsYourDayGoing	ChitChat
How is the day going so far?	HowIsYourDayGoing	ChitChat
How is Sunday so far	HowIsYourDayGoing	ChitChat
How is Sunday going so far	HowIsYourDayGoing	ChitChat
How is Sunday going	HowIsYourDayGoing	ChitChat
How is Tuesday so far	HowIsYourDayGoing	ChitChat
How is your Sunday going	HowIsYourDayGoing	ChitChat
Alright, tell me about your day	HowIsYourDayGoing	ChitChat
How is your Wednesday	HowIsYourDayGoing	ChitChat
How is your Tuesday going so far	HowIsYourDayGoing	ChitChat
How is your Tuesday going	HowIsYourDayGoing	ChitChat
How is your Tuesday	HowIsYourDayGoing	ChitChat
How is your Thursday going so far	HowIsYourDayGoing	ChitChat
How is your Thursday going	HowIsYourDayGoing	ChitChat
How is your Thursday	HowIsYourDayGoing	ChitChat
How is your Friday going	HowIsYourDayGoing	ChitChat
How is your Sunday going so far	HowIsYourDayGoing	ChitChat
How is your Friday going so far	HowIsYourDayGoing	ChitChat
How is your Sunday	HowIsYourDayGoing	ChitChat
How is your Saturday so far	HowIsYourDayGoing	ChitChat
How is your Saturday going so far	HowIsYourDayGoing	ChitChat
How is your Saturday going	HowIsYourDayGoing	ChitChat
How is your Monday so far	HowIsYourDayGoing	ChitChat
How is your Monday going so far	HowIsYourDayGoing	ChitChat
How is your Monday going	HowIsYourDayGoing	ChitChat
How is Saturday going so far	HowIsYourDayGoing	ChitChat
How is your Sunday so far	HowIsYourDayGoing	ChitChat
Did you have a groovy day?	HowIsYourDayGoing	ChitChat
How is Sunday	HowIsYourDayGoing	ChitChat
Have a good day?	HowIsYourDayGoing	ChitChat
Have a fun day?	HowIsYourDayGoing	ChitChat
Has it been a swell day?	HowIsYourDayGoing	ChitChat
Has it been a super day?	HowIsYourDayGoing	ChitChat
Has it been a good day?	HowIsYourDayGoing	ChitChat
Give me the details about your day	HowIsYourDayGoing	ChitChat
Dude I wanna hear about your day	HowIsYourDayGoing	ChitChat
Do me a favor and tell me about your day	HowIsYourDayGoing	ChitChat
Dish about your day	HowIsYourDayGoing	ChitChat
Having a good day?	HowIsYourDayGoing	ChitChat
Did you have a lovely day?	HowIsYourDayGoing	ChitChat
How are you doing on this day?	HowIsYourDayGoing	ChitChat
Did you have a good day or a bad day?	HowIsYourDayGoing	ChitChat
Did you have a fun day?	HowIsYourDayGoing	ChitChat
Did you have a decent day?	HowIsYourDayGoing	ChitChat
Did you enjoy your day?	HowIsYourDayGoing	ChitChat
Did you enjoy the day?	HowIsYourDayGoing	ChitChat
Been having a good day?	HowIsYourDayGoing	ChitChat
Are you having a good day?	HowIsYourDayGoing	ChitChat
Are you having a good day today?	HowIsYourDayGoing	ChitChat
Are you having a good day so far?	HowIsYourDayGoing	ChitChat
Did you have an okay day?	HowIsYourDayGoing	ChitChat
How has your tuesday been?	HowIsYourDayGoing	ChitChat
How is your Wednesday so far	HowIsYourDayGoing	ChitChat
How is Saturday going	HowIsYourDayGoing	ChitChat
How is Saturday	HowIsYourDayGoing	ChitChat
How is Monday so far	HowIsYourDayGoing	ChitChat
How is Monday going so far	HowIsYourDayGoing	ChitChat
How is Monday going	HowIsYourDayGoing	ChitChat
How is Monday	HowIsYourDayGoing	ChitChat
How is Friday so far	HowIsYourDayGoing	ChitChat
How is Friday going so far	HowIsYourDayGoing	ChitChat
How is Friday going	HowIsYourDayGoing	ChitChat
How has your wednesday been?	HowIsYourDayGoing	ChitChat
How is Saturday so far	HowIsYourDayGoing	ChitChat
How has your thursday been?	HowIsYourDayGoing	ChitChat
How has your sunday been?	HowIsYourDayGoing	ChitChat
How has your saturday been?	HowIsYourDayGoing	ChitChat
How has your monday been?	HowIsYourDayGoing	ChitChat
How has your friday been?	HowIsYourDayGoing	ChitChat
How has your day been thus far?	HowIsYourDayGoing	ChitChat
How has your day been so far?	HowIsYourDayGoing	ChitChat
How has your day been going?	HowIsYourDayGoing	ChitChat
How has the day been treating ya?	HowIsYourDayGoing	ChitChat
How are you doing today?	HowIsYourDayGoing	ChitChat
How is Friday	HowIsYourDayGoing	ChitChat
How's your Monday going so far	HowIsYourDayGoing	ChitChat
How's your Thursday going	HowIsYourDayGoing	ChitChat
How's your Thursday	HowIsYourDayGoing	ChitChat
How's your Sunday so far	HowIsYourDayGoing	ChitChat
How's your Sunday going so far	HowIsYourDayGoing	ChitChat
How's your Sunday going	HowIsYourDayGoing	ChitChat
How's your Sunday	HowIsYourDayGoing	ChitChat
How's your Saturday so far	HowIsYourDayGoing	ChitChat
How's your Saturday going so far	HowIsYourDayGoing	ChitChat
How's your Saturday going	HowIsYourDayGoing	ChitChat
How is your Wednesday going	HowIsYourDayGoing	ChitChat
How's your Monday so far	HowIsYourDayGoing	ChitChat
How's your Tuesday	HowIsYourDayGoing	ChitChat
How's your Monday going	HowIsYourDayGoing	ChitChat
How's your Monday	HowIsYourDayGoing	ChitChat
How's your Friday so far	HowIsYourDayGoing	ChitChat
How's your Friday going so far	HowIsYourDayGoing	ChitChat
How's your Friday going	HowIsYourDayGoing	ChitChat
How's your Friday	HowIsYourDayGoing	ChitChat
How's your day?	HowIsYourDayGoing	ChitChat
How's your day so far	HowIsYourDayGoing	ChitChat
How's your day going?	HowIsYourDayGoing	ChitChat
How's your day going so far	HowIsYourDayGoing	ChitChat
How's your Saturday	HowIsYourDayGoing	ChitChat
How's your week going so far	HowIsYourDayGoing	ChitChat
You been enjoying the day?	HowIsYourDayGoing	ChitChat
You been digging the day?	HowIsYourDayGoing	ChitChat
What's going on with your day?	HowIsYourDayGoing	ChitChat
What was your day like?	HowIsYourDayGoing	ChitChat
What has your day been like?	HowIsYourDayGoing	ChitChat
Tell me all about your day	HowIsYourDayGoing	ChitChat
Tell me about how your day was?	HowIsYourDayGoing	ChitChat
Talk about your day	HowIsYourDayGoing	ChitChat
So have you been having a good day?	HowIsYourDayGoing	ChitChat
I want the scoop on your day	HowIsYourDayGoing	ChitChat
How's your Thursday going so far	HowIsYourDayGoing	ChitChat
How's your week so far	HowIsYourDayGoing	ChitChat
How's your Thursday so far	HowIsYourDayGoing	ChitChat
How's your week going	HowIsYourDayGoing	ChitChat
How's your week	HowIsYourDayGoing	ChitChat
How's your Wednesday so far	HowIsYourDayGoing	ChitChat
How's your Wednesday going so far	HowIsYourDayGoing	ChitChat
How's your Wednesday	HowIsYourDayGoing	ChitChat
How's your Tuesday so far	HowIsYourDayGoing	ChitChat
How's your Tuesday going so far	HowIsYourDayGoing	ChitChat
How's your Tuesday going	HowIsYourDayGoing	ChitChat
How's Wednesday so far	HowIsYourDayGoing	ChitChat
I wanna know all about your day	HowIsYourDayGoing	ChitChat
How was your Monday	HowIsYourDayGoing	ChitChat
How's your day going	HowIsYourDayGoing	ChitChat
How's Friday so far	HowIsYourDayGoing	ChitChat
How's Friday going so far	HowIsYourDayGoing	ChitChat
How's Friday going	HowIsYourDayGoing	ChitChat
How's Friday	HowIsYourDayGoing	ChitChat
How was your week	HowIsYourDayGoing	ChitChat
How was your Wednesday	HowIsYourDayGoing	ChitChat
How was your Tuesday	HowIsYourDayGoing	ChitChat
How was your Thursday	HowIsYourDayGoing	ChitChat
How was your Sunday	HowIsYourDayGoing	ChitChat
How's Monday going	HowIsYourDayGoing	ChitChat
How was your Saturday	HowIsYourDayGoing	ChitChat
How's Monday going so far	HowIsYourDayGoing	ChitChat
How was your Friday	HowIsYourDayGoing	ChitChat
